STATEFP,COUNTYFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION,COUNTY
36,73,2018,dist_SSP,31.12,New York,NY,Orleans County
36,75,2018,dist_SSP,26.32,New York,NY,Oswego County
36,77,2018,dist_SSP,58.07,New York,NY,Otsego County
36,79,2018,dist_SSP,35.25,New York,NY,Putnam County
36,81,2018,dist_SSP,2.12,New York,NY,Queens County
36,83,2018,dist_SSP,123.67,New York,NY,Rensselaer County
36,85,2018,dist_SSP,10.77,New York,NY,Richmond County
36,87,2018,dist_SSP,17.48,New York,NY,Rockland County
36,89,2018,dist_SSP,116.29,New York,NY,St. Lawrence County
36,91,2018,dist_SSP,119.33,New York,NY,Saratoga County
36,93,2018,dist_SSP,110.69,New York,NY,Schenectady County
36,95,2018,dist_SSP,84.44,New York,NY,Schoharie County
36,97,2018,dist_SSP,19.5,New York,NY,Schuyler County
36,99,2018,dist_SSP,25.86,New York,NY,Seneca County
36,101,2018,dist_SSP,45.64,New York,NY,Steuben County
36,103,2018,dist_SSP,39.21,New York,NY,Suffolk County
36,105,2018,dist_SSP,64.28,New York,NY,Sullivan County
36,107,2018,dist_SSP,16.46,New York,NY,Tioga County
36,109,2018,dist_SSP,7.85,New York,NY,Tompkins County
36,111,2018,dist_SSP,70.09,New York,NY,Ulster County
36,113,2018,dist_SSP,123.71,New York,NY,Warren County
36,115,2018,dist_SSP,140.3,New York,NY,Washington County
36,117,2018,dist_SSP,26.38,New York,NY,Wayne County
36,119,2018,dist_SSP,14.96,New York,NY,Westchester County
36,121,2018,dist_SSP,35.33,New York,NY,Wyoming County
36,123,2018,dist_SSP,32.33,New York,NY,Yates County
37,1,2018,dist_SSP,20.33,North Carolina,NC,Alamance County
37,3,2018,dist_SSP,14.67,North Carolina,NC,Alexander County
37,5,2018,dist_SSP,49.33,North Carolina,NC,Alleghany County
37,7,2018,dist_SSP,49.29,North Carolina,NC,Anson County
37,9,2018,dist_SSP,44.45,North Carolina,NC,Ashe County
37,11,2018,dist_SSP,30.29,North Carolina,NC,Avery County
37,13,2018,dist_SSP,26.33,North Carolina,NC,Beaufort County
37,15,2018,dist_SSP,41.86,North Carolina,NC,Bertie County
37,17,2018,dist_SSP,35.25,North Carolina,NC,Bladen County
37,19,2018,dist_SSP,80.5,North Carolina,NC,Brunswick County
37,21,2018,dist_SSP,6.93,North Carolina,NC,Buncombe County
37,23,2018,dist_SSP,14.5,North Carolina,NC,Burke County
37,25,2018,dist_SSP,10,North Carolina,NC,Cabarrus County
37,27,2018,dist_SSP,13.2,North Carolina,NC,Caldwell County
37,29,2018,dist_SSP,84.67,North Carolina,NC,Camden County
37,31,2018,dist_SSP,20.53,North Carolina,NC,Carteret County
37,33,2018,dist_SSP,18.29,North Carolina,NC,Caswell County
37,35,2018,dist_SSP,11.56,North Carolina,NC,Catawba County
37,37,2018,dist_SSP,18,North Carolina,NC,Chatham County
37,39,2018,dist_SSP,30.67,North Carolina,NC,Cherokee County
37,41,2018,dist_SSP,57.5,North Carolina,NC,Chowan County
37,43,2018,dist_SSP,27.33,North Carolina,NC,Clay County
37,45,2018,dist_SSP,33.56,North Carolina,NC,Cleveland County
37,47,2018,dist_SSP,55.79,North Carolina,NC,Columbus County
37,49,2018,dist_SSP,14.44,North Carolina,NC,Craven County
37,51,2018,dist_SSP,7.12,North Carolina,NC,Cumberland County
37,53,2018,dist_SSP,93,North Carolina,NC,Currituck County
37,55,2018,dist_SSP,88.29,North Carolina,NC,Dare County
37,57,2018,dist_SSP,20,North Carolina,NC,Davidson County
37,59,2018,dist_SSP,21,North Carolina,NC,Davie County
37,61,2018,dist_SSP,47.25,North Carolina,NC,Duplin County
37,63,2018,dist_SSP,12.78,North Carolina,NC,Durham County
37,65,2018,dist_SSP,17.67,North Carolina,NC,Edgecombe County
37,67,2018,dist_SSP,7.41,North Carolina,NC,Forsyth County
37,69,2018,dist_SSP,28,North Carolina,NC,Franklin County
37,71,2018,dist_SSP,28.29,North Carolina,NC,Gaston County
37,73,2018,dist_SSP,69.17,North Carolina,NC,Gates County
37,75,2018,dist_SSP,24,North Carolina,NC,Graham County
37,77,2018,dist_SSP,21.5,North Carolina,NC,Granville County
37,79,2018,dist_SSP,20,North Carolina,NC,Greene County
37,81,2018,dist_SSP,8.32,North Carolina,NC,Guilford County
37,83,2018,dist_SSP,25.12,North Carolina,NC,Halifax County
37,85,2018,dist_SSP,20.67,North Carolina,NC,Harnett County
37,87,2018,dist_SSP,22.5,North Carolina,NC,Haywood County
37,89,2018,dist_SSP,14,North Carolina,NC,Henderson County
37,91,2018,dist_SSP,54.43,North Carolina,NC,Hertford County
37,93,2018,dist_SSP,14,North Carolina,NC,Hoke County
37,95,2018,dist_SSP,53.4,North Carolina,NC,Hyde County
37,97,2018,dist_SSP,21.5,North Carolina,NC,Iredell County
37,99,2018,dist_SSP,19.25,North Carolina,NC,Jackson County
37,101,2018,dist_SSP,36.3,North Carolina,NC,Johnston County
37,103,2018,dist_SSP,23.5,North Carolina,NC,Jones County
37,105,2018,dist_SSP,25,North Carolina,NC,Lee County
37,107,2018,dist_SSP,29.75,North Carolina,NC,Lenoir County
37,109,2018,dist_SSP,20.6,North Carolina,NC,Lincoln County
37,111,2018,dist_SSP,27.5,North Carolina,NC,McDowell County
37,113,2018,dist_SSP,9.8,North Carolina,NC,Macon County
37,115,2018,dist_SSP,20,North Carolina,NC,Madison County
37,117,2018,dist_SSP,24.25,North Carolina,NC,Martin County
37,119,2018,dist_SSP,21.56,North Carolina,NC,Mecklenburg County
37,121,2018,dist_SSP,27,North Carolina,NC,Mitchell County
37,123,2018,dist_SSP,27.4,North Carolina,NC,Montgomery County
37,125,2018,dist_SSP,27.27,North Carolina,NC,Moore County
37,127,2018,dist_SSP,10.8,North Carolina,NC,Nash County
37,129,2018,dist_SSP,74.1,North Carolina,NC,New Hanover County
37,131,2018,dist_SSP,40,North Carolina,NC,Northampton County
37,133,2018,dist_SSP,31.33,North Carolina,NC,Onslow County
37,135,2018,dist_SSP,10,North Carolina,NC,Orange County
37,137,2018,dist_SSP,20.67,North Carolina,NC,Pamlico County
37,139,2018,dist_SSP,77,North Carolina,NC,Pasquotank County
37,141,2018,dist_SSP,59,North Carolina,NC,Pender County
37,143,2018,dist_SSP,66.33,North Carolina,NC,Perquimans County
37,145,2018,dist_SSP,7.5,North Carolina,NC,Person County
37,147,2018,dist_SSP,10.75,North Carolina,NC,Pitt County
37,149,2018,dist_SSP,24,North Carolina,NC,Polk County
37,151,2018,dist_SSP,9.42,North Carolina,NC,Randolph County
37,153,2018,dist_SSP,40.83,North Carolina,NC,Richmond County
37,155,2018,dist_SSP,25,North Carolina,NC,Robeson County
37,157,2018,dist_SSP,24.86,North Carolina,NC,Rockingham County
37,159,2018,dist_SSP,14.23,North Carolina,NC,Rowan County
37,161,2018,dist_SSP,33.27,North Carolina,NC,Rutherford County
37,163,2018,dist_SSP,29.4,North Carolina,NC,Sampson County
37,165,2018,dist_SSP,31.4,North Carolina,NC,Scotland County
37,167,2018,dist_SSP,26,North Carolina,NC,Stanly County
37,169,2018,dist_SSP,20.33,North Carolina,NC,Stokes County
37,171,2018,dist_SSP,35.44,North Carolina,NC,Surry County
37,173,2018,dist_SSP,18,North Carolina,NC,Swain County
37,175,2018,dist_SSP,23.88,North Carolina,NC,Transylvania County
37,177,2018,dist_SSP,65,North Carolina,NC,Tyrrell County
37,179,2018,dist_SSP,35.88,North Carolina,NC,Union County
37,181,2018,dist_SSP,32.75,North Carolina,NC,Vance County
37,183,2018,dist_SSP,20.41,North Carolina,NC,Wake County
37,185,2018,dist_SSP,33.5,North Carolina,NC,Warren County
37,187,2018,dist_SSP,42.33,North Carolina,NC,Washington County
37,189,2018,dist_SSP,32.43,North Carolina,NC,Watauga County
37,191,2018,dist_SSP,39.25,North Carolina,NC,Wayne County
37,193,2018,dist_SSP,31.75,North Carolina,NC,Wilkes County
37,195,2018,dist_SSP,21.25,North Carolina,NC,Wilson County
37,197,2018,dist_SSP,27.6,North Carolina,NC,Yadkin County
37,199,2018,dist_SSP,19.5,North Carolina,NC,Yancey County
38,1,2018,dist_SSP,185.5,North Dakota,ND,Adams County
38,3,2018,dist_SSP,63.92,North Dakota,ND,Barnes County
38,5,2018,dist_SSP,145,North Dakota,ND,Benson County
38,7,2018,dist_SSP,113.5,North Dakota,ND,Billings County
38,9,2018,dist_SSP,196.56,North Dakota,ND,Bottineau County
38,11,2018,dist_SSP,163.67,North Dakota,ND,Bowman County
38,13,2018,dist_SSP,126.17,North Dakota,ND,Burke County
38,15,2018,dist_SSP,178.09,North Dakota,ND,Burleigh County
38,17,2018,dist_SSP,23.04,North Dakota,ND,Cass County
38,19,2018,dist_SSP,157.4,North Dakota,ND,Cavalier County
38,21,2018,dist_SSP,91.67,North Dakota,ND,Dickey County
38,23,2018,dist_SSP,91.25,North Dakota,ND,Divide County
38,25,2018,dist_SSP,135,North Dakota,ND,Dunn County
38,27,2018,dist_SSP,127,North Dakota,ND,Eddy County
38,29,2018,dist_SSP,165.67,North Dakota,ND,Emmons County
38,31,2018,dist_SSP,106.5,North Dakota,ND,Foster County
38,33,2018,dist_SSP,111,North Dakota,ND,Golden Valley County
38,35,2018,dist_SSP,81.38,North Dakota,ND,Grand Forks County
38,37,2018,dist_SSP,210.2,North Dakota,ND,Grant County
38,39,2018,dist_SSP,83.6,North Dakota,ND,Griggs County
38,41,2018,dist_SSP,172,North Dakota,ND,Hettinger County
38,43,2018,dist_SSP,143.17,North Dakota,ND,Kidder County
38,45,2018,dist_SSP,90,North Dakota,ND,LaMoure County
38,47,2018,dist_SSP,126.67,North Dakota,ND,Logan County
38,49,2018,dist_SSP,196.08,North Dakota,ND,McHenry County
38,51,2018,dist_SSP,139.25,North Dakota,ND,McIntosh County
38,53,2018,dist_SSP,94.29,North Dakota,ND,McKenzie County
38,55,2018,dist_SSP,187,North Dakota,ND,McLean County
38,57,2018,dist_SSP,170.8,North Dakota,ND,Mercer County
38,59,2018,dist_SSP,195.25,North Dakota,ND,Morton County
38,61,2018,dist_SSP,128,North Dakota,ND,Mountrail County
38,63,2018,dist_SSP,100.25,North Dakota,ND,Nelson County
38,65,2018,dist_SSP,202,North Dakota,ND,Oliver County
38,67,2018,dist_SSP,138.64,North Dakota,ND,Pembina County
38,69,2018,dist_SSP,179.5,North Dakota,ND,Pierce County
38,71,2018,dist_SSP,136.7,North Dakota,ND,Ramsey County
38,73,2018,dist_SSP,48.75,North Dakota,ND,Ransom County
38,75,2018,dist_SSP,168.25,North Dakota,ND,Renville County
38,77,2018,dist_SSP,39,North Dakota,ND,Richland County
38,79,2018,dist_SSP,195.33,North Dakota,ND,Rolette County
38,81,2018,dist_SSP,64.88,North Dakota,ND,Sargent County
38,83,2018,dist_SSP,171.75,North Dakota,ND,Sheridan County
38,85,2018,dist_SSP,197.67,North Dakota,ND,Sioux County
38,87,2018,dist_SSP,145,North Dakota,ND,Slope County
38,89,2018,dist_SSP,149.57,North Dakota,ND,Stark County
38,91,2018,dist_SSP,64.75,North Dakota,ND,Steele County
38,93,2018,dist_SSP,103.38,North Dakota,ND,Stutsman County
38,95,2018,dist_SSP,175,North Dakota,ND,Towner County
38,97,2018,dist_SSP,49.1,North Dakota,ND,Traill County
38,99,2018,dist_SSP,115.64,North Dakota,ND,Walsh County
38,101,2018,dist_SSP,168.29,North Dakota,ND,Ward County
38,103,2018,dist_SSP,145.57,North Dakota,ND,Wells County
38,105,2018,dist_SSP,81.6,North Dakota,ND,Williams County
39,1,2018,dist_SSP,21.5,Ohio,OH,Adams County
39,3,2018,dist_SSP,54,Ohio,OH,Allen County
39,5,2018,dist_SSP,54.67,Ohio,OH,Ashland County
39,7,2018,dist_SSP,46.21,Ohio,OH,Ashtabula County
39,9,2018,dist_SSP,30.4,Ohio,OH,Athens County
39,11,2018,dist_SSP,50.5,Ohio,OH,Auglaize County
39,13,2018,dist_SSP,16.48,Ohio,OH,Belmont County
39,15,2018,dist_SSP,20.4,Ohio,OH,Brown County
39,17,2018,dist_SSP,21.69,Ohio,OH,Butler County
39,19,2018,dist_SSP,27,Ohio,OH,Carroll County
39,21,2018,dist_SSP,26.22,Ohio,OH,Champaign County
39,23,2018,dist_SSP,12.29,Ohio,OH,Clark County
39,25,2018,dist_SSP,18.59,Ohio,OH,Clermont County
39,27,2018,dist_SSP,29.89,Ohio,OH,Clinton County
39,29,2018,dist_SSP,21.22,Ohio,OH,Columbiana County
39,31,2018,dist_SSP,56.88,Ohio,OH,Coshocton County
39,33,2018,dist_SSP,57.88,Ohio,OH,Crawford County
39,35,2018,dist_SSP,8.38,Ohio,OH,Cuyahoga County
39,37,2018,dist_SSP,27.69,Ohio,OH,Darke County
39,39,2018,dist_SSP,33.83,Ohio,OH,Defiance County
39,41,2018,dist_SSP,18.91,Ohio,OH,Delaware County
39,43,2018,dist_SSP,44.62,Ohio,OH,Erie County
39,45,2018,dist_SSP,25.92,Ohio,OH,Fairfield County
39,47,2018,dist_SSP,28.75,Ohio,OH,Fayette County
39,49,2018,dist_SSP,6.3,Ohio,OH,Franklin County
39,51,2018,dist_SSP,29,Ohio,OH,Fulton County
39,53,2018,dist_SSP,30,Ohio,OH,Gallia County
39,55,2018,dist_SSP,23.18,Ohio,OH,Geauga County
39,57,2018,dist_SSP,9.6,Ohio,OH,Greene County
39,59,2018,dist_SSP,40.64,Ohio,OH,Guernsey County
39,61,2018,dist_SSP,6.91,Ohio,OH,Hamilton County
39,63,2018,dist_SSP,46.67,Ohio,OH,Hancock County
39,65,2018,dist_SSP,56.56,Ohio,OH,Hardin County
39,67,2018,dist_SSP,23,Ohio,OH,Harrison County
39,69,2018,dist_SSP,35.5,Ohio,OH,Henry County
39,71,2018,dist_SSP,37.43,Ohio,OH,Highland County
39,73,2018,dist_SSP,41.25,Ohio,OH,Hocking County
39,75,2018,dist_SSP,59.23,Ohio,OH,Holmes County
39,77,2018,dist_SSP,54.2,Ohio,OH,Huron County
39,79,2018,dist_SSP,25.4,Ohio,OH,Jackson County
39,81,2018,dist_SSP,8.27,Ohio,OH,Jefferson County
39,83,2018,dist_SSP,40.88,Ohio,OH,Knox County
39,85,2018,dist_SSP,20.25,Ohio,OH,Lake County
39,87,2018,dist_SSP,10.56,Ohio,OH,Lawrence County
39,89,2018,dist_SSP,28.47,Ohio,OH,Licking County
39,91,2018,dist_SSP,40.5,Ohio,OH,Logan County
39,93,2018,dist_SSP,29.13,Ohio,OH,Lorain County
39,95,2018,dist_SSP,6.96,Ohio,OH,Lucas County
39,97,2018,dist_SSP,21.29,Ohio,OH,Madison County
39,99,2018,dist_SSP,36.85,Ohio,OH,Mahoning County
39,101,2018,dist_SSP,41.25,Ohio,OH,Marion County
39,103,2018,dist_SSP,31,Ohio,OH,Medina County
39,105,2018,dist_SSP,31.5,Ohio,OH,Meigs County
39,107,2018,dist_SSP,41.4,Ohio,OH,Mercer County
39,109,2018,dist_SSP,21.55,Ohio,OH,Miami County
39,111,2018,dist_SSP,28.9,Ohio,OH,Monroe County
39,113,2018,dist_SSP,14.61,Ohio,OH,Montgomery County
39,115,2018,dist_SSP,25.25,Ohio,OH,Morgan County
39,117,2018,dist_SSP,36,Ohio,OH,Morrow County
39,119,2018,dist_SSP,46.5,Ohio,OH,Muskingum County
39,121,2018,dist_SSP,30.5,Ohio,OH,Noble County
39,123,2018,dist_SSP,23.21,Ohio,OH,Ottawa County
39,125,2018,dist_SSP,27.56,Ohio,OH,Paulding County
39,127,2018,dist_SSP,40,Ohio,OH,Perry County
39,129,2018,dist_SSP,20.33,Ohio,OH,Pickaway County
39,131,2018,dist_SSP,24,Ohio,OH,Pike County
39,133,2018,dist_SSP,31.81,Ohio,OH,Portage County
39,135,2018,dist_SSP,17,Ohio,OH,Preble County
39,137,2018,dist_SSP,46,Ohio,OH,Putnam County
39,139,2018,dist_SSP,56.92,Ohio,OH,Richland County
39,141,2018,dist_SSP,35.8,Ohio,OH,Ross County
39,143,2018,dist_SSP,29,Ohio,OH,Sandusky County
39,145,2018,dist_SSP,11,Ohio,OH,Scioto County
39,147,2018,dist_SSP,40.62,Ohio,OH,Seneca County
39,149,2018,dist_SSP,38.55,Ohio,OH,Shelby County
39,151,2018,dist_SSP,43.58,Ohio,OH,Stark County
39,153,2018,dist_SSP,27.25,Ohio,OH,Summit County
39,155,2018,dist_SSP,44.38,Ohio,OH,Trumbull County
39,157,2018,dist_SSP,41.82,Ohio,OH,Tuscarawas County
39,159,2018,dist_SSP,28.33,Ohio,OH,Union County
39,161,2018,dist_SSP,28.89,Ohio,OH,Van Wert County
39,163,2018,dist_SSP,42,Ohio,OH,Vinton County
39,165,2018,dist_SSP,22.75,Ohio,OH,Warren County
39,167,2018,dist_SSP,14.33,Ohio,OH,Washington County
39,169,2018,dist_SSP,47.27,Ohio,OH,Wayne County
39,171,2018,dist_SSP,38.9,Ohio,OH,Williams County
39,173,2018,dist_SSP,20.19,Ohio,OH,Wood County
39,175,2018,dist_SSP,53,Ohio,OH,Wyandot County
40,1,2018,dist_SSP,36,Oklahoma,OK,Adair County
40,3,2018,dist_SSP,239.38,Oklahoma,OK,Alfalfa County
40,5,2018,dist_SSP,152.5,Oklahoma,OK,Atoka County
40,7,2018,dist_SSP,211.6,Oklahoma,OK,Beaver County
40,9,2018,dist_SSP,213.75,Oklahoma,OK,Beckham County
40,11,2018,dist_SSP,244.62,Oklahoma,OK,Blaine County
40,13,2018,dist_SSP,192.58,Oklahoma,OK,Bryan County
40,15,2018,dist_SSP,247.08,Oklahoma,OK,Caddo County
40,17,2018,dist_SSP,213.57,Oklahoma,OK,Canadian County
40,19,2018,dist_SSP,219.44,Oklahoma,OK,Carter County
40,21,2018,dist_SSP,51.67,Oklahoma,OK,Cherokee County
40,23,2018,dist_SSP,155.62,Oklahoma,OK,Choctaw County
40,25,2018,dist_SSP,101.5,Oklahoma,OK,Cimarron County
40,27,2018,dist_SSP,192.92,Oklahoma,OK,Cleveland County
40,29,2018,dist_SSP,160.8,Oklahoma,OK,Coal County
40,31,2018,dist_SSP,259.08,Oklahoma,OK,Comanche County
40,33,2018,dist_SSP,268,Oklahoma,OK,Cotton County
40,35,2018,dist_SSP,76.6,Oklahoma,OK,Craig County
40,37,2018,dist_SSP,126,Oklahoma,OK,Creek County
40,39,2018,dist_SSP,255.17,Oklahoma,OK,Custer County
40,41,2018,dist_SSP,49.22,Oklahoma,OK,Delaware County
40,43,2018,dist_SSP,255.86,Oklahoma,OK,Dewey County
40,45,2018,dist_SSP,231.25,Oklahoma,OK,Ellis County
40,47,2018,dist_SSP,211,Oklahoma,OK,Garfield County
40,49,2018,dist_SSP,199.71,Oklahoma,OK,Garvin County
40,51,2018,dist_SSP,224,Oklahoma,OK,Grady County
40,53,2018,dist_SSP,214.43,Oklahoma,OK,Grant County
40,55,2018,dist_SSP,214.33,Oklahoma,OK,Greer County
40,57,2018,dist_SSP,195.67,Oklahoma,OK,Harmon County
40,59,2018,dist_SSP,248.5,Oklahoma,OK,Harper County
40,61,2018,dist_SSP,79.17,Oklahoma,OK,Haskell County
40,63,2018,dist_SSP,135.43,Oklahoma,OK,Hughes County
40,65,2018,dist_SSP,220.88,Oklahoma,OK,Jackson County
40,67,2018,dist_SSP,249.2,Oklahoma,OK,Jefferson County
40,69,2018,dist_SSP,183.7,Oklahoma,OK,Johnston County
40,71,2018,dist_SSP,180.5,Oklahoma,OK,Kay County
40,73,2018,dist_SSP,216.86,Oklahoma,OK,Kingfisher County
40,75,2018,dist_SSP,245.57,Oklahoma,OK,Kiowa County
40,77,2018,dist_SSP,96,Oklahoma,OK,Latimer County
40,79,2018,dist_SSP,77.35,Oklahoma,OK,Le Flore County
40,81,2018,dist_SSP,156.4,Oklahoma,OK,Lincoln County
40,83,2018,dist_SSP,185.38,Oklahoma,OK,Logan County
40,85,2018,dist_SSP,229.4,Oklahoma,OK,Love County
40,87,2018,dist_SSP,199.17,Oklahoma,OK,McClain County
40,89,2018,dist_SSP,135.29,Oklahoma,OK,McCurtain County
40,91,2018,dist_SSP,96,Oklahoma,OK,McIntosh County
40,93,2018,dist_SSP,242.43,Oklahoma,OK,Major County
40,95,2018,dist_SSP,206.33,Oklahoma,OK,Marshall County
40,97,2018,dist_SSP,64.56,Oklahoma,OK,Mayes County
40,99,2018,dist_SSP,202,Oklahoma,OK,Murray County
40,101,2018,dist_SSP,78.42,Oklahoma,OK,Muskogee County
40,103,2018,dist_SSP,177.83,Oklahoma,OK,Noble County
40,105,2018,dist_SSP,103.2,Oklahoma,OK,Nowata County
40,107,2018,dist_SSP,132.6,Oklahoma,OK,Okfuskee County
40,109,2018,dist_SSP,193.29,Oklahoma,OK,Oklahoma County
40,111,2018,dist_SSP,108.25,Oklahoma,OK,Okmulgee County
40,113,2018,dist_SSP,132.55,Oklahoma,OK,Osage County
40,115,2018,dist_SSP,73,Oklahoma,OK,Ottawa County
40,117,2018,dist_SSP,141.57,Oklahoma,OK,Pawnee County
40,119,2018,dist_SSP,159.5,Oklahoma,OK,Payne County
40,121,2018,dist_SSP,117.38,Oklahoma,OK,Pittsburg County
40,123,2018,dist_SSP,168,Oklahoma,OK,Pontotoc County
40,125,2018,dist_SSP,169,Oklahoma,OK,Pottawatomie County
40,127,2018,dist_SSP,126.4,Oklahoma,OK,Pushmataha County
40,129,2018,dist_SSP,213.5,Oklahoma,OK,Roger Mills County
40,131,2018,dist_SSP,89.57,Oklahoma,OK,Rogers County
40,133,2018,dist_SSP,152.17,Oklahoma,OK,Seminole County
40,135,2018,dist_SSP,51.12,Oklahoma,OK,Sequoyah County
40,137,2018,dist_SSP,235.29,Oklahoma,OK,Stephens County
40,139,2018,dist_SSP,168.14,Oklahoma,OK,Texas County
40,141,2018,dist_SSP,248.43,Oklahoma,OK,Tillman County
40,143,2018,dist_SSP,103.25,Oklahoma,OK,Tulsa County
40,145,2018,dist_SSP,78.14,Oklahoma,OK,Wagoner County
40,147,2018,dist_SSP,113.57,Oklahoma,OK,Washington County
40,149,2018,dist_SSP,245.2,Oklahoma,OK,Washita County
40,151,2018,dist_SSP,265,Oklahoma,OK,Woods County
40,153,2018,dist_SSP,257.6,Oklahoma,OK,Woodward County
41,1,2018,dist_SSP,103.36,Oregon,OR,Baker County
41,3,2018,dist_SSP,10.14,Oregon,OR,Benton County
41,5,2018,dist_SSP,17.04,Oregon,OR,Clackamas County
41,7,2018,dist_SSP,54.43,Oregon,OR,Clatsop County
41,9,2018,dist_SSP,19.88,Oregon,OR,Columbia County
41,11,2018,dist_SSP,36.75,Oregon,OR,Coos County
41,13,2018,dist_SSP,38.5,Oregon,OR,Crook County
41,15,2018,dist_SSP,43.17,Oregon,OR,Curry County
41,17,2018,dist_SSP,20.14,Oregon,OR,Deschutes County
41,19,2018,dist_SSP,22.88,Oregon,OR,Douglas County
41,21,2018,dist_SSP,55.5,Oregon,OR,Gilliam County
41,23,2018,dist_SSP,88.9,Oregon,OR,Grant County
41,25,2018,dist_SSP,139.67,Oregon,OR,Harney County
41,27,2018,dist_SSP,43,Oregon,OR,Hood River County
41,29,2018,dist_SSP,16.07,Oregon,OR,Jackson County
41,31,2018,dist_SSP,25.67,Oregon,OR,Jefferson County
41,33,2018,dist_SSP,17,Oregon,OR,Josephine County
41,35,2018,dist_SSP,66.71,Oregon,OR,Klamath County
41,37,2018,dist_SSP,97.38,Oregon,OR,Lake County
41,39,2018,dist_SSP,20.85,Oregon,OR,Lane County
41,41,2018,dist_SSP,37.75,Oregon,OR,Lincoln County
41,43,2018,dist_SSP,24.43,Oregon,OR,Linn County
41,45,2018,dist_SSP,157.27,Oregon,OR,Malheur County
41,47,2018,dist_SSP,32.08,Oregon,OR,Marion County
41,49,2018,dist_SSP,28,Oregon,OR,Morrow County
41,51,2018,dist_SSP,4.73,Oregon,OR,Multnomah County
41,53,2018,dist_SSP,31.86,Oregon,OR,Polk County
41,55,2018,dist_SSP,71.6,Oregon,OR,Sherman County
41,57,2018,dist_SSP,56.46,Oregon,OR,Tillamook County
41,59,2018,dist_SSP,21.92,Oregon,OR,Umatilla County
41,61,2018,dist_SSP,55.14,Oregon,OR,Union County
41,63,2018,dist_SSP,67,Oregon,OR,Wallowa County
41,65,2018,dist_SSP,61.86,Oregon,OR,Wasco County
41,67,2018,dist_SSP,14.71,Oregon,OR,Washington County
41,69,2018,dist_SSP,66.33,Oregon,OR,Wheeler County
41,71,2018,dist_SSP,31.4,Oregon,OR,Yamhill County
42,1,2018,dist_SSP,48.54,Pennsylvania,PA,Adams County
42,3,2018,dist_SSP,8.09,Pennsylvania,PA,Allegheny County
42,5,2018,dist_SSP,36.77,Pennsylvania,PA,Armstrong County
42,7,2018,dist_SSP,17.15,Pennsylvania,PA,Beaver County
42,9,2018,dist_SSP,81.33,Pennsylvania,PA,Bedford County
42,11,2018,dist_SSP,46.56,Pennsylvania,PA,Berks County
42,13,2018,dist_SSP,83,Pennsylvania,PA,Blair County
42,15,2018,dist_SSP,35.86,Pennsylvania,PA,Bradford County
42,17,2018,dist_SSP,24.11,Pennsylvania,PA,Bucks County
42,19,2018,dist_SSP,32.19,Pennsylvania,PA,Butler County
42,21,2018,dist_SSP,64.61,Pennsylvania,PA,Cambria County
42,23,2018,dist_SSP,107.67,Pennsylvania,PA,Cameron County
42,25,2018,dist_SSP,69.6,Pennsylvania,PA,Carbon County
42,27,2018,dist_SSP,111.04,Pennsylvania,PA,Centre County
42,29,2018,dist_SSP,19.41,Pennsylvania,PA,Chester County
42,31,2018,dist_SSP,58.48,Pennsylvania,PA,Clarion County
42,33,2018,dist_SSP,88,Pennsylvania,PA,Clearfield County
42,35,2018,dist_SSP,100.93,Pennsylvania,PA,Clinton County
42,37,2018,dist_SSP,78.18,Pennsylvania,PA,Columbia County
42,39,2018,dist_SSP,73.65,Pennsylvania,PA,Crawford County
42,41,2018,dist_SSP,65.84,Pennsylvania,PA,Cumberland County
42,43,2018,dist_SSP,73.36,Pennsylvania,PA,Dauphin County
42,45,2018,dist_SSP,10.84,Pennsylvania,PA,Delaware County
42,47,2018,dist_SSP,94.33,Pennsylvania,PA,Elk County
42,49,2018,dist_SSP,77.73,Pennsylvania,PA,Erie County
42,51,2018,dist_SSP,23.23,Pennsylvania,PA,Fayette County
42,53,2018,dist_SSP,80.83,Pennsylvania,PA,Forest County
42,55,2018,dist_SSP,69.4,Pennsylvania,PA,Franklin County
42,57,2018,dist_SSP,87.82,Pennsylvania,PA,Fulton County
42,59,2018,dist_SSP,16.96,Pennsylvania,PA,Greene County
42,61,2018,dist_SSP,95.48,Pennsylvania,PA,Huntingdon County
42,63,2018,dist_SSP,47.73,Pennsylvania,PA,Indiana County
42,65,2018,dist_SSP,65.17,Pennsylvania,PA,Jefferson County
42,67,2018,dist_SSP,93.3,Pennsylvania,PA,Juniata County
42,69,2018,dist_SSP,52.67,Pennsylvania,PA,Lackawanna County
42,71,2018,dist_SSP,40.88,Pennsylvania,PA,Lancaster County
42,73,2018,dist_SSP,34.25,Pennsylvania,PA,Lawrence County
42,75,2018,dist_SSP,60.18,Pennsylvania,PA,Lebanon County
42,77,2018,dist_SSP,46.94,Pennsylvania,PA,Lehigh County
42,79,2018,dist_SSP,69.75,Pennsylvania,PA,Luzerne County
42,81,2018,dist_SSP,77.5,Pennsylvania,PA,Lycoming County
42,83,2018,dist_SSP,75.68,Pennsylvania,PA,McKean County
42,85,2018,dist_SSP,56.26,Pennsylvania,PA,Mercer County
42,87,2018,dist_SSP,102.45,Pennsylvania,PA,Mifflin County
42,89,2018,dist_SSP,69.34,Pennsylvania,PA,Monroe County
42,91,2018,dist_SSP,16.57,Pennsylvania,PA,Montgomery County
42,93,2018,dist_SSP,86.33,Pennsylvania,PA,Montour County
